ds,split,y,y_revenue,y_quantity,y_profit,y_transactions,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_month_start,is_month_end,month_sin,month_cos,dow_sin,dow_cos,season,season_enc,lag_1,lag_7,lag_14,lag_30,lag_qty_1,lag_qty_7,roll_mean_7,roll_std_7,roll_min_7,roll_max_7,roll_mean_14,roll_std_14,roll_min_14,roll_max_14,roll_mean_30,roll_std_30,roll_min_30,roll_max_30,promo_share,festival_share,holiday_share,avg_discount,avg_stock,stockout_share,n_stores,n_products,is_promo_day,is_festival_day,is_holiday_day,high_discount_day,high_stockout_day,weekend_x_promo,festival_x_promo
2021-07-30,train,6672280.35,6672280.35,768,1540582.15,258,2021,7,30,4,30,3,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,Monsoon,2,9679436.55,7254698.45,7152100.71,7377751.37,871.0,728.0,8621940.15,1708197.3254541215,6669551.45,11392486.46,8100870.153571429,1779348.0285773107,5359129.2,11392486.46,8267462.862333333,1718650.0981159676,5359129.2,12723598.44,0.5116279069767442,0.0,0.0,0.1391472868217054,107.3062015503876,0.0,10,146,1,0,0,0,0,0,0
2021-07-31,train,11435781.67,11435781.67,1325,2202908.91,273,2021,7,31,5,30,3,1,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,Monsoon,2,6672280.35,11392486.46,9948347.71,7022326.51,768.0,1330.0,8538737.564285714,1797729.7439530985,6669551.45,11392486.46,8066597.270714286,1803485.7878616871,5359129.2,11392486.46,8243947.161666666,1735982.4575587069,5359129.2,12723598.44,0.5018315018315018,0.0,0.0,0.14945054945054945,100.86080586080585,0.014652014652014652,10,147,1,0,0,0,0,1,0
2021-08-01,train,13166049.26,13166049.26,1425,2793103.16,276,2021,8,1,6,30,3,1,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,Monsoon,2,11435781.67,9654581.66,9323538.08,7734024.32,1325.0,1272.0,8544922.594285714,1809222.0889216776,6669551.45,11435781.67,8172842.553571428,1959899.5027232883,5359129.2,11435781.67,8391062.333666665,1814135.8918858618,5359129.2,12723598.44,0.5217391304347826,0.0,0.0,0.13876811594202898,107.40942028985508,0.018115942028985508,10,150,1,0,0,0,0,1,0
2021-08-02,train,9146842.33,9146842.33,969,2236963.53,309,2021,8,2,0,31,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,Monsoon,2,13166049.26,8475296.12,5359129.2,12723598.44,1425.0,871.0,9046560.822857143,2516667.4205569434,6669551.45,13166049.26,8447307.637857143,2361372.7535184,5359129.2,13166049.26,8572129.831666667,2007115.1026468456,5359129.2,13166049.26,0.47572815533980584,0.0,0.0,0.1372168284789644,105.09708737864078,0.022653721682847898,10,160,1,0,0,0,0,0,0
2021-08-03,train,5891467.77,5891467.77,904,1217875.8699999999,291,2021,8,3,1,31,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,Monsoon,2,9146842.33,7227530.36,8935787.43,11385523.3,969.0,807.0,9142495.995714286,2504029.337965875,6669551.45,13166049.26,8717858.575714286,2191184.962799426,5801992.61,13166049.26,8452904.628,1852267.7935997653,5359129.2,13166049.26,0.5326460481099656,0.0,0.0,0.14536082474226802,104.67353951890034,0.003436426116838488,10,147,1,0,0,0,0,0,0
2021-08-04,train,8024921.899999999,8024921.899999999,830,1815639.6,278,2021,8,4,2,31,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,Monsoon,2,5891467.77,6669551.45,5801992.61,7268377.73,904.0,846.0,8951629.91142857,2716249.2416281607,5891467.77,13166049.26,8500407.171428572,2315429.6901690518,5801992.61,13166049.26,8269769.443666667,1823699.6787218486,5359129.2,13166049.26,0.4892086330935252,0.0,0.0,0.1356115107913669,102.36690647482014,0.017985611510791366,10,147,1,0,0,0,0,0,0
2021-08-05,train,6834614.86,6834614.86,796,1459808.19,274,2021,8,5,3,31,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,Monsoon,2,8024921.899999999,9679436.55,6537705.36,9406647.13,830.0,871.0,9145254.26142857,2570879.6344122044,5891467.77,13166049.26,8659187.834999999,2188913.9801384076,5891467.77,13166049.26,8294987.582666667,1814582.894471379,5359129.2,13166049.26,0.46715328467153283,0.0,0.0,0.1251824817518248,107.10583941605839,0.010948905109489052,10,154,1,0,0,0,0,0,0
2021-08-06,train,7429987.67,7429987.67,856,1512206.51,275,2021,8,6,4,31,3,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,Monsoon,2,6834614.86,6672280.35,7254698.45,6399226.31,796.0,768.0,8738851.162857143,2694255.9870993504,5891467.77,13166049.26,8680395.656428572,2168117.9219899373,5891467.77,13166049.26,8209253.173666667,1820998.3167602837,5359129.2,13166049.26,0.52,0.0,0.0,0.13199999999999998,107.38181818181818,0.0036363636363636364,10,153,1,0,0,0,0,0,0
2021-08-07,train,12524184.15,12524184.15,1396,3130935.83,289,2021,8,7,5,31,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,Monsoon,2,7429987.67,11435781.67,11392486.46,8462776.15,856.0,1325.0,8847095.065714285,2611336.9329701955,5891467.77,13166049.26,8692916.315,2159741.2964578876,5891467.77,13166049.26,8243611.8856666675,1795210.6116473924,5359129.2,13166049.26,0.5017301038062284,0.0,0.0,0.13771626297577855,101.51903114186851,0.010380622837370242,10,151,1,0,0,0,0,1,0
2021-08-08,train,11467394.66,11467394.66,1514,2251482.63,291,2021,8,8,6,31,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,Monsoon,2,12524184.15,13166049.26,9654581.66,8179428.99,1396.0,1425.0,9002581.134285714,2815579.8053240404,5891467.77,13166049.26,8773751.864285713,2286039.9910773905,5891467.77,13166049.26,8378992.152333333,1958061.00872079,5359129.2,13166049.26,0.5292096219931272,0.0,0.0,0.15670103092783505,101.62886597938144,0.003436426116838488,10,156,1,0,0,0,0,1,0
2021-08-09,train,7041188.31,7041188.31,768,1841606.75,258,2021,8,9,0,32,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,Monsoon,2,11467394.66,9146842.33,8475296.12,10057048.57,1514.0,969.0,8759916.19142857,2445866.3360233465,5891467.77,12524184.15,8903238.507142857,2388801.4413871644,5891467.77,13166049.26,8488591.008,2036935.932676279,5359129.2,13166049.26,0.5038759689922481,0.0,0.0,0.15387596899224806,104.51550387596899,0.007751937984496124,10,145,1,0,0,0,0,0,0
2021-08-10,train,6557753.79,6557753.79,830,1455421.48,276,2021,8,10,1,32,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,Monsoon,2,7041188.31,5891467.77,7227530.36,7206216.33,768.0,904.0,8459108.474285714,2518746.034471483,5891467.77,12524184.15,8800802.235000001,2438789.6089108977,5891467.77,13166049.26,8388062.332666666,2031271.614891554,5359129.2,13166049.26,0.4673913043478261,0.0,0.0,0.13369565217391305,106.6376811594203,0.0036231884057971015,10,145,1,0,0,0,0,0,0
2021-08-11,train,6228058.75,6228058.75,888,1224555.8,288,2021,8,11,2,32,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,Monsoon,2,6557753.79,8024921.899999999,6669551.45,7451722.4399999995,830.0,830.0,8554292.19142857,2416038.106283418,6557753.79,12524184.15,8752961.051428571,2478275.933991623,5891467.77,13166049.26,8366446.914666667,2047665.7814990394,5359129.2,13166049.26,0.5451388888888888,0.0,0.0,0.1482638888888889,103.14236111111111,0.003472222222222222,10,155,1,0,0,0,0,0,0
2021-08-12,train,6378715.3,6378715.3,803,1564545.12,260,2021,8,12,3,32,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,Monsoon,2,6228058.75,6834614.86,9679436.55,7504677.46,888.0,796.0,8297597.455714285,2572071.946675509,6228058.75,12524184.15,8721425.858571429,2509438.864214954,5891467.77,13166049.26,8325658.125,2078470.8466122826,5359129.2,13166049.26,0.4461538461538462,0.0,0.0,0.13576923076923075,104.21538461538462,0.0038461538461538464,10,143,1,0,0,0,0,0,0
2021-08-13,train,8536306.04,8536306.04,946,1733979.09,305,2021,8,13,4,32,3,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,Monsoon,2,6378715.3,7429987.67,6672280.35,8712135.69,803.0,856.0,8232468.947142856,2620604.993349357,6228058.75,12524184.15,8485660.055,2566904.682694416,5891467.77,13166049.26,8288126.053,2103818.434582248,5359129.2,13166049.26,0.5180327868852459,0.0,0.0,0.15245901639344261,101.53114754098361,0.0,10,142,1,0,0,0,0,0,0
2021-08-14,train,10715562.58,10715562.58,1417,2380492.52,293,2021,8,14,5,32,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,Monsoon,2,8536306.04,12524184.15,11435781.67,7720222.9799999995,946.0,1396.0,8390514.42857143,2597399.8327313354,6228058.75,12524184.15,8618804.747142857,2513395.334313726,5891467.77,13166049.26,8282265.064666667,2102841.154929617,5359129.2,13166049.26,0.47440273037542663,0.0,0.0,0.12252559726962457,105.94539249146757,0.006825938566552901,10,164,1,0,0,0,0,1,0
2021-08-15,train,11201585.28,11201585.28,1115,2898397.4,231,2021,8,15,6,32,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,Monsoon,2,10715562.58,11467394.66,13166049.26,7152100.71,1417.0,1514.0,8132139.918571428,2172948.732909519,6228058.75,11467394.66,8567360.526428571,2458063.8519130265,5891467.77,13166049.26,8382109.717999999,2145904.3878523842,5359129.2,13166049.26,0.4458874458874459,0.0,0.0,0.11645021645021644,109.0952380952381,0.012987012987012988,10,129,1,0,0,0,0,1,0
2021-08-16,train,8937748.15,8937748.15,973,2094054.43,311,2021,8,16,0,33,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,Monsoon,2,11201585.28,7041188.31,9146842.33,9948347.71,1115.0,768.0,8094167.149999999,2106249.2054843707,6228058.75,11201585.28,8427041.670714285,2219885.0169000565,5891467.77,12524184.15,8517092.536999999,2192716.572518475,5359129.2,13166049.26,0.4758842443729904,0.0,0.0,0.13408360128617364,106.62057877813506,0.00964630225080386,10,156,1,0,0,0,0,0,0
2021-08-17,train,8147158.52,8147158.52,865,1926454.31,280,2021,8,17,1,33,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,Monsoon,2,8937748.15,6557753.79,5891467.77,9323538.08,973.0,830.0,8365104.2700000005,2069892.521313495,6228058.75,11201585.28,8412106.372142857,2215368.498297121,5891467.77,12524184.15,8483405.885,2177681.3762169154,5359129.2,13166049.26,0.5142857142857142,0.0,0.0,0.1392857142857143,101.675,0.0035714285714285713,10,152,1,0,0,0,0,0,0
2021-08-18,train,7567908.22,7567908.22,854,1590160.72,292,2021,8,18,2,33,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,Monsoon,2,8147158.52,6228058.75,8024921.899999999,5359129.2,865.0,888.0,8592162.088571427,1920365.7689922478,6228058.75,11201585.28,8573227.139999999,2096797.7114981106,6228058.75,12524184.15,8444193.233000001,2172617.207158745,5359129.2,13166049.26,0.4863013698630137,0.0,0.0,0.14143835616438355,104.56506849315069,0.00684931506849315,10,157,1,0,0,0,0,0,0
2021-08-19,train,9974923.67,9974923.67,896,2475655.75,290,2021,8,19,3,33,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,Monsoon,2,7567908.22,6378715.3,6834614.86,8935787.43,854.0,803.0,8783569.155714285,1699533.4092370009,6378715.3,11201585.28,8540583.305714285,2109509.55244488,6228058.75,12524184.15,8517819.200333335,2100700.475791684,5801992.61,13166049.26,0.4862068965517241,0.0,0.0,0.14586206896551723,105.67931034482758,0.006896551724137931,10,148,1,0,0,0,0,0,0
2021-08-20,train,7111479.8,7111479.8,838,1901774.57,279,2021,8,20,4,33,3,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,Monsoon,2,9974923.67,8536306.04,7429987.67,5801992.61,896.0,946.0,9297313.208571428,1361307.9313120707,7567908.22,11201585.28,8764891.077857142,2080920.7548576503,6228058.75,12524184.15,8552457.075,2116338.6951445662,5801992.61,13166049.26,0.5268817204301075,0.0,0.0,0.14157706093189965,103.2258064516129,0.010752688172043012,10,158,1,0,0,0,0,0,0
2021-08-21,train,10656566.55,10656566.55,1374,1843407.83,279,2021,8,21,5,33,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,Monsoon,2,7111479.8,10715562.58,12524184.15,6537705.36,838.0,1417.0,9093766.602857143,1582596.6498997863,7111479.8,11201585.28,8742140.515714286,2098306.2942124843,6228058.75,12524184.15,8596106.648,2070665.3676732979,5891467.77,13166049.26,0.48028673835125446,0.0,0.0,0.14874551971326164,107.39784946236558,0.0035842293906810036,10,146,1,0,0,0,0,1,0
2021-08-22,train,9954778.97,9954778.97,1415,2374900.36,290,2021,8,22,6,33,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,Monsoon,2,10656566.55,11201585.28,11467394.66,7254698.45,1374.0,1115.0,9085338.598571429,1572646.2413272015,7111479.8,11201585.28,8608739.25857143,1888214.284810676,6228058.75,11467394.66,8733402.021,2066022.1269591523,5891467.77,13166049.26,0.4689655172413793,0.0,0.0,0.12206896551724138,104.50689655172414,0.0034482758620689655,10,156,1,0,0,0,0,1,0
2021-08-23,train,6213690.69,6213690.69,858,1362587.78,278,2021,8,23,0,34,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,Monsoon,2,9954778.97,8937748.15,7041188.31,11392486.46,1415.0,973.0,8907223.41142857,1347506.8710857185,7111479.8,10656566.55,8500695.280714286,1750298.3173036852,6228058.75,11201585.28,8823404.705,2058180.970816506,5891467.77,13166049.26,0.49280575539568344,0.0,0.0,0.13309352517985612,100.45323741007195,0.0,10,151,1,0,0,0,0,0,0
2021-08-24,train,8350304.33,8350304.33,890,2039587.53,293,2021,8,24,1,34,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,Monsoon,2,6213690.69,8147158.52,6557753.79,9654581.66,858.0,865.0,8518072.345714286,1687639.6487330562,6213690.69,10656566.55,8441588.307857143,1816111.5078280128,6213690.69,11201585.28,8650778.179333333,2052446.706482754,5891467.77,13166049.26,0.5017064846416383,0.0,0.0,0.14266211604095563,106.11262798634812,0.0034129692832764505,10,156,1,0,0,0,0,0,0
2021-08-25,train,7221288.78,7221288.78,807,1573767.63,265,2021,8,25,2,34,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,Monsoon,2,8350304.33,7567908.22,6228058.75,8475296.12,890.0,854.0,8547093.175714286,1681935.3477878035,6213690.69,10656566.55,8569627.632142859,1734433.5459541285,6213690.69,11201585.28,8607302.268333334,2044247.9897711773,5891467.77,13166049.26,0.5094339622641509,0.0,0.0,0.13622641509433964,102.1622641509434,0.007547169811320755,10,150,1,0,0,0,0,0,0
2021-08-26,train,7437257.43,7437257.43,803,1937577.12,276,2021,8,26,3,34,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,Monsoon,2,7221288.78,9974923.67,6378715.3,7227530.36,807.0,896.0,8497576.112857144,1720233.9776141224,6213690.69,10656566.55,8640572.634285714,1649521.7151338286,6213690.69,11201585.28,8565502.023666667,2059801.9273693468,5891467.77,13166049.26,0.4927536231884058,0.0,0.0,0.12826086956521737,100.18478260869566,0.010869565217391304,10,150,1,0,0,0,0,0,0
2021-08-27,train,8132739.77,8132739.77,829,2124465.5,272,2021,8,27,4,34,3,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,Monsoon,2,7437257.43,7111479.8,8536306.04,6669551.45,803.0,838.0,8135052.364285715,1621572.552241633,6213690.69,10656566.55,8716182.78642857,1559682.3370303717,6213690.69,11201585.28,8572492.926,2055455.6247044017,5891467.77,13166049.26,0.5110294117647058,0.0,0.0,0.14816176470588235,111.36764705882354,0.011029411764705883,10,155,1,0,0,0,0,0,0
2021-08-28,train,10400163.43,10400163.43,1347,2386047.8000000003,269,2021,8,28,5,34,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,Monsoon,2,8132739.77,10656566.55,10715562.58,9679436.55,829.0,1374.0,8280946.645714286,1558861.4337265315,6213690.69,10656566.55,8687356.624285715,1566974.8843050792,6213690.69,11201585.28,8621265.87,2025891.6257895113,5891467.77,13166049.26,0.5092936802973977,0.0,0.0,0.1379182156133829,107.56505576208178,0.0,10,149,1,0,0,0,0,1,0
2021-08-29,train,11907921.07,11907921.07,1198,3161235.98,242,2021,8,29,6,34,3,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,Monsoon,2,10400163.43,9954778.97,11201585.28,6672280.35,1347.0,1415.0,8244317.628571428,1495460.4570856804,6213690.69,10400163.43,8664828.11357143,1537563.4077315102,6213690.69,11201585.28,8645290.099333333,2043073.2930039025,5891467.77,13166049.26,0.45867768595041325,0.0,0.0,0.11859504132231405,107.66528925619835,0.0,10,142,1,0,0,0,0,1,0
2021-08-30,train,6151663.34,6151663.34,797,1469601.45,273,2021,8,30,0,35,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,Monsoon,2,11907921.07,6213690.69,8937748.15,11435781.67,1198.0,858.0,8523337.92857143,1973565.2068056283,6213690.69,11907921.07,8715280.67,1635664.8749912428,6213690.69,11907921.07,8819811.456666667,2091761.9053523329,5891467.77,13166049.26,0.5018315018315018,0.0,0.0,0.15091575091575093,105.91575091575092,0.007326007326007326,10,147,1,0,0,0,0,0,0
2021-08-31,train,6501995.22,6501995.22,817,1267205.27,256,2021,8,31,1,35,3,0,0,1,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,Monsoon,2,6151663.34,8350304.33,8147158.52,13166049.26,797.0,890.0,8514476.878571428,1985765.0965923925,6151663.34,11907921.07,8516274.612142857,1770449.5053466067,6151663.34,11907921.07,8643674.179,2086355.9403875594,5891467.77,13166049.26,0.5078125,0.0,0.0,0.1515625,105.34375,0.00390625,10,144,1,0,0,0,0,0,0
2021-09-01,train,6197453.08,6197453.08,707,1574071.1,244,2021,9,1,2,35,3,0,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,Monsoon,2,6501995.22,7221288.78,7567908.22,9146842.33,817.0,807.0,8250432.72,2128954.0737852044,6151663.34,11907921.07,8398762.947857143,1849659.7975239914,6151663.34,11907921.07,8421539.044333333,1937721.235763139,5891467.77,12524184.15,0.4918032786885246,0.0,0.0,0.13442622950819672,105.38524590163935,0.012295081967213115,10,135,1,0,0,0,0,0,0
2021-09-02,train,6634426.9799999995,6634426.9799999995,878,1572807.98,289,2021,9,2,3,35,3,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,Monsoon,2,6197453.08,7437257.43,9974923.67,5891467.77,707.0,803.0,8104170.477142856,2243528.1863223203,6151663.34,11907921.07,8300873.295000001,1931468.7504811182,6151663.34,11907921.07,8323226.0693333335,1974131.623386994,5891467.77,12524184.15,0.48788927335640137,0.0,0.0,0.12664359861591695,103.9446366782007,0.010380622837370242,10,153,1,0,0,0,0,0,0
2021-09-03,train,7118077.27,7118077.27,819,1800794.02,271,2021,9,3,4,35,3,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,Monsoon,2,6634426.9799999995,8132739.77,7111479.8,8024921.899999999,878.0,829.0,7989480.412857143,2303034.5414966336,6151663.34,11907921.07,8062266.388571428,1915020.847942551,6151663.34,11907921.07,8347991.376333333,1947047.886098628,6151663.34,12524184.15,0.5424354243542435,0.0,0.0,0.14760147601476015,102.619926199262,0.007380073800738007,10,144,1,0,0,0,0,0,0
2021-09-04,train,12576670.4,12576670.4,1405,2837091.94,291,2021,9,4,5,35,3,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,Monsoon,2,7118077.27,10400163.43,10656566.55,6834614.86,819.0,1347.0,7844528.627142857,2324347.6378208315,6151663.34,11907921.07,8062737.636428571,1914769.6762532701,6151663.34,11907921.07,8317763.222,1959237.811295244,6151663.34,12524184.15,0.5085910652920962,0.0,0.0,0.1367697594501718,102.35051546391753,0.013745704467353952,10,153,1,0,0,0,0,1,0
2021-09-05,train,12908781.75,12908781.75,1387,3486379.6,272,2021,9,5,6,35,3,1,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,Monsoon,2,12576670.4,11907921.07,9954778.97,7429987.67,1405.0,1198.0,8155458.194285714,2816638.2974342243,6151663.34,12576670.4,8199887.911428571,2167003.5259705805,6151663.34,12576670.4,8509165.073333334,2085742.1771882896,6151663.34,12576670.4,0.5,0.0,0.0,0.12720588235294117,101.4595588235294,0.007352941176470588,10,146,1,0,0,0,0,1,0
2021-09-06,train,7331819.03,7331819.03,823,1864686.77,262,2021,9,6,0,36,3,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,Monsoon,2,12908781.75,6151663.34,6213690.69,12524184.15,1387.0,797.0,8298438.291428572,3054251.458374061,6151663.34,12908781.75,8410888.11,2473202.518111619,6151663.34,12908781.75,8691791.542666666,2223314.725390942,6151663.34,12908781.75,0.5267175572519084,0.0,0.0,0.13740458015267176,103.85496183206106,0.0,10,152,1,0,0,0,0,0,0
2021-09-07,train,6984056.76,6984056.76,823,1575685.04,270,2021,9,7,1,36,3,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,Monsoon,2,7331819.03,6501995.22,8350304.33,11467394.66,823.0,817.0,8467031.961428571,2946677.6532058255,6197453.08,12908781.75,8490754.42,2414139.627519066,6151663.34,12908781.75,8518712.705333333,2114109.629954723,6151663.34,12908781.75,0.48148148148148145,0.0,0.0,0.12296296296296297,106.04814814814814,0.003703703703703704,10,146,1,0,0,0,0,0,0
2021-09-08,train,7310826.28,7310826.28,771,1660568.36,259,2021,9,8,2,36,3,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,Monsoon,2,6984056.76,6197453.08,7221288.78,7041188.31,823.0,707.0,8535897.895714285,2898335.8324496066,6197453.08,12908781.75,8393165.307857143,2447636.105410177,6151663.34,12908781.75,8369268.108666667,2056149.3914021184,6151663.34,12908781.75,0.4942084942084942,0.0,0.0,0.1335907335907336,103.55212355212355,0.003861003861003861,10,142,1,0,0,0,0,0,0
2021-09-09,train,5989838.56,5989838.56,757,1156231.15,249,2021,9,9,3,36,3,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,Monsoon,2,7310826.28,6634426.9799999995,7437257.43,6557753.79,771.0,878.0,8694951.209999999,2776613.4707577084,6634426.9799999995,12908781.75,8399560.843571428,2444453.424717944,6151663.34,12908781.75,8378256.041,2050726.0189432292,6151663.34,12908781.75,0.4779116465863454,0.0,0.0,0.1353413654618474,100.73895582329317,0.004016064257028112,10,139,1,0,0,0,0,0,0
2021-09-10,train,5540824.15,5540824.15,825,1160532.73,259,2021,9,10,4,36,3,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,Monsoon,2,5989838.56,7118077.27,8132739.77,6228058.75,757.0,819.0,8602867.15,2865600.9324395163,5989838.56,12908781.75,8296173.781428571,2517793.1779866386,5989838.56,12908781.75,8359325.533333333,2070635.3983357165,5989838.56,12908781.75,0.4671814671814672,0.0,0.0,0.14131274131274132,101.42857142857143,0.003861003861003861,10,147,1,0,0,0,0,0,0
2021-09-11,train,12149675.49,12149675.49,1423,2882588.45,284,2021,9,11,5,36,3,1,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,Monsoon,2,5540824.15,12576670.4,10400163.43,6378715.3,825.0,1405.0,8377545.275714286,3057398.9201298375,5540824.15,12908781.75,8111036.951428571,2623797.2219713056,5540824.15,12908781.75,8336417.713333334,2098639.1857909663,5540824.15,12908781.75,0.5,0.0,0.0,0.13732394366197184,109.65492957746478,0.0035211267605633804,10,154,1,0,0,0,0,1,0
2021-09-12,train,11098744.44,11098744.44,1335,2342740.63,278,2021,9,12,6,36,3,1,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,Monsoon,2,12149675.49,12908781.75,11907921.07,8536306.04,1423.0,1387.0,8316546.002857143,2962442.604393728,5540824.15,12908781.75,8236002.098571428,2778321.6763507794,5540824.15,12908781.75,8528783.053,2176065.0182585535,5540824.15,12908781.75,0.5215827338129496,0.0,0.0,0.1510791366906475,105.16546762589928,0.017985611510791366,10,149,1,0,0,0,0,1,0
2021-09-13,train,7241326.35,7241326.35,955,1732318.5,294,2021,9,13,0,37,3,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,Monsoon,2,11098744.44,7331819.03,6151663.34,10715562.58,1335.0,823.0,8057969.244285715,2544286.491721955,5540824.15,12149675.49,8178203.767857143,2703465.9108811202,5540824.15,12908781.75,8614197.666333333,2226085.827241978,5540824.15,12908781.75,0.5408163265306123,0.0,0.0,0.14727891156462583,105.79251700680273,0.01020408163265306,10,153,1,0,0,0,0,0,0
2021-09-14,train,8802159.55,8802159.55,894,1974119.74,289,2021,9,14,1,37,3,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,Monsoon,2,7241326.35,6984056.76,6501995.22,11201585.28,955.0,823.0,8045041.718571429,2548816.8545551156,5540824.15,12149675.49,8256036.840000001,2655900.8970959256,5540824.15,12908781.75,8498389.792,2203249.8131504217,5540824.15,12908781.75,0.4844290657439446,0.0,0.0,0.13771626297577855,103.63321799307958,0.010380622837370242,10,152,1,0,0,0,0,0,0
2021-09-15,train,7477617.98,7477617.98,858,1563473.92,284,2021,9,15,2,37,3,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,Monsoon,2,8802159.55,7310826.28,6197453.08,8937748.15,894.0,771.0,8304770.68857143,2515092.062984866,5540824.15,12149675.49,8420334.292142857,2609792.2308739573,5540824.15,12908781.75,8418408.934333334,2144504.4803983765,5540824.15,12908781.75,0.4894366197183099,0.0,0.0,0.14507042253521127,104.51760563380282,0.017605633802816902,10,151,1,0,0,0,0,0,0
2021-09-16,train,6686365.59,6686365.59,838,1315577.52,285,2021,9,16,3,37,3,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,Monsoon,2,7477617.98,5989838.56,6634426.9799999995,8147158.52,858.0,757.0,8328598.074285715,2504875.5929697594,5540824.15,12149675.49,8511774.642142856,2547603.033073965,5540824.15,12908781.75,8369737.928666667,2148876.153120595,5540824.15,12908781.75,0.4666666666666667,0.0,0.0,0.13543859649122808,105.84210526315789,0.014035087719298246,10,158,1,0,0,0,0,0,0
2021-09-17,train,7470027.22,7470027.22,875,1463395.6,284,2021,9,17,4,37,3,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,Monsoon,2,6686365.59,5540824.15,7118077.27,7567908.22,838.0,825.0,8428101.935714286,2408465.4435013356,5540824.15,12149675.49,8515484.542857144,2544695.040814021,5540824.15,12908781.75,8321044.830999999,2170535.157486592,5540824.15,12908781.75,0.4647887323943662,0.0,0.0,0.13767605633802818,100.45422535211267,0.014084507042253521,10,146,1,0,0,0,0,0,0
